title,description
QA Engineer,"Hansell Tierney is currently recruiting a Software Test Engineer for a great company who will help develop and execute testing strategies and plans for various internal products. This role will be responsible for creation of all functional and user scenario test cases within an Agile environment. Location: Tacoma, WA Duration: FTE The Best Little Company You’ve Never Heard Of…(That Doesn’t Require a Commute Into Seattle)   Are you looking for a stable, secure, friendly work environment to take your IT career to the next level? Are you tired of dealing with mergers, acquisitions, and corporate buyouts? Want to work someplace where the people are genuine, and you are not just a number?  Our CLIENT in Tacoma, WA might be the place for you.  They are a family owned company of four hundred employees.  They’ve been in business for 128 years, and have low turnover.  Only a 40-minute commute from West Seattle, (and everything south of Renton) our CLIENT is a place where they truly value their employees.Here are just some of the many awards our CLIENT has achieved.Washington’s 100 Best Companies to Work for – 2014 – Seattle Business Magazine2014 Family Business Award – Seattle Business MagazineGold Achievement level – Fit Friendly Worksite – 2014 – American Heart AssociationUS Bank 2013 Gold AwardResponsibilities:Work with developers and support personnel to identify and correct defectsUtilize various testing tools as appropriate in the execution of test casesTrack Test results and metricsWrite and track Bug Reports as problems are found and correctedParticipate in periodic release activitiesProvide documentation and knowledge transfer to in-house teamRequirementsBachelor’s degree in computer science or related field highly preferred5+ years of experience in an enterprise software environment5+ years of Testing/QA3+ years of applications testing within a Windows .NET environmentExcellent verbal and written skillsExcellent interpersonal skillsExcellent analytical and problem-solving skillsTime management skillsSelf-starterOther relevant skills DesiredExperience with Scrum methodology and Agile practicesExperience with automation tools are a big plus QA, .Net"
QA Engineer,"Job Responsibilities: As a Test Engineer you can expect to: Be part of a team running and executing test scenarios for mobile device testingExecute test cases according to technical specifications such as IEEE, ETSI, or 3GPPAutomate test cases and test suitesUse different hardware and software testing tools to test Windows PhoneMeasure and analyze test results and generate test reports Qualifications: BSEE/BSCE required. MSEE/MSCE desiredMinimum 4 years of experience in related technologiesFamiliarity with one of these wireless technology: Wi-Fi, Bluetooth, WiMAX, or LTEFamiliarity with test tool (Rohde &Schwarz, Agilent, or similar)Experience with testing of wireless terminals is desiredMotivated, self-starter who likes challenging workGood organizational skills and attention to detailGood written and verbal communication skills A person with heavy experience in wireless protocols and standards (LTE, CDMA, UMTS, GPRS, GSM) is greatly desiredAlso, we like to have somebody with heavy experience in Location-based technology (GPS, A-GPA, GLONASS, GNSS) LTE, CDMA, TEST, IEEE, GSM, GPS"
QA Engineer,"Robert Half is seeking a Quality Assurance Analyst for one of our top clients in the Houston area. This position is responsible for working in a diverse, demanding computing environment which requires strong analytical ability, flexibility, communication, and interpersonal skills. This position will be responsible for participating in the design and implementation of automated tests to validate web applications and services. An ideal candidate must have a passion for diving into data, technology, be a problem solver, and have a desire to improve software quality within an agile team.environment Job Requirements Essential Duties & Responsibilities Work as a member of an agile team to develop automated tests by analyzing user stories, acceptance criteria, participating in design reviews and collaborating with the Developers, Product Owners, and Business Analysts Identify and document the detailed requirements for testing system needs and functionality Participate in reviews of software specifications, test strategies, and schedules verifying completeness, accuracy and breadth of quality commitments Work with enterprise customers and core development engineers to find and address product scalability, quality, and performance-related issues Effectively communicate automation status, measures, issues, and corrective actions during development reviews Execute tests manually when necessary. Less manual = better! Bachelor's degree in Computer Science, Management Information Systems, or a related field is highly preferred Minimum 5 years' hands on experience as a Software Test Automation Engineer or Software Developer for commercial applications and/or services; Minimum 2 years' experience writing automated tests using BDD (Specflow) using MSUnit, Selenium and/or related technologies; Minimum 5 years hand on experience with scripting languages (e.g. shell, javascript); Minimum 5 years development experience using C# and .Net with a proven understanding of object oriented design and coding principles; Experience with MS TFS and Test Manager; Minimum 5 years of hands on experience in performance, stress, and load testing multi-user/multi-threaded services or SQL implementations and prior knowledge of Performance Monitoring and SQL Trace/Profiling; Minimum 3 years developing or automating tests for web applications; Eager to learn new skills and acquire knowledge; Strong SQL query writing and troubleshooting skills as well as strong analytical skills with a solid understanding of data modeling concepts; Experience Testing Web Services and/or Distributed/Cloud Computing Environments; Strong ability to work independently as well as with highly cross-functional teams; Strong understanding of QA processes and methodologies in a software development environment; Ability to analyze requirements and designs to develop automated tests, test plans and test cases Understanding of web applications and relational databases Excellent organizational and time management skills; Excellent verbal and written communication skills. .Net, Agile, Analyst, Analytical Skills, Automated, C#, Data Modeling, Developer, Development, JavaScript, Manager, Management, Modeling, Multi-threaded, Object Oriented Design, QA, Quality Assurance, SQL, Testing"
QA Engineer,"16-14647 ** Quality Assurance AnalystWolters Kluwer's Governance, Risk & Compliance division is looking for a QA Analyst to join our ELM Solutions team in Houston.GRC Solutions is a division of Wolters Kluwer that provides a broad spectrum of software solutions, consulting services and industry specific expertise to customers across the globe. Our products and services are targeted to assist in the management myriad governance, risk and compliance needs in today's dynamic markets and regulatory environments. GRCS serves 350,000+ customers in over 150 countries, including 70% of Fortune 500 companies. Our global footprint includes a workforce in 28 countries, with over $1.1 Billion in revenue. Our clients include Corporate Legal Departments, Insurers, Small Business, Financial Services, Brand Pros, Underwriting, Governments and Compliance & Risk Professionals.ELM Solutions (ELM) offers enterprise legal management Solutions to help businesses better manage their practices and processes. This business area brings its solutions to market as Wolters Kluwer ELM Solutions.The Senior QA Engineer will work directly with a product development team that develops highly configurable software in a collaborative environment employing Agile development methodologies. As a leader or individual contributor, the Senior Software QA Engineer participates in the entire life cycle of product development, managing product quality through comprehensive test design, both automated and manual.Essential Duties and ResponsibilitiesManagement and Communication of testing effort: Work directly and collaboratively with a product development team Assist or lead the product test designs ensuring comprehensive coverage Manage defect reporting and tracking of project Effectively communicate with project leaders and Engineering management regarding the scope and limits of testing and analysis efforts Communicate and document testing efforts and technical aspects of projects Analyze Business Requirements Assess compatibility of requirements with company quality standards Help ensure the consistency, completeness, accuracy and testability of product requirements Develop detailed acceptance requirements for use cases (user stories) Test Planning Design, develop, organize and maintain accurate and concise test plans as well as automated and manual test cases Understand the full system under design in order to contribute to the development of the project and ensure the quality of the result Identify potential risks and seek testing approaches to manage that risk Software Testing Develop, implement and maintain automated test scripts Execute test cases for the following types of testing: Functional, Regression, Performance, Load, Integration, System, GUI and Installation along with Database Validations Analyze defects with the goal of being isolated and reproducible Clearly document issues and bugs Work closely with developers in debugging and fixing defects Work closely with developers in monitoring systems and database issues Able to suggest and negotiate product testability enhancementsQualifications: Minimum Qualifications: Experience: 3+ years of experience as an Automated quality assurance engineer. Selenium is a plus. Testing data warehouse/ETL a plus. Strong knowledge with SQL with relational databases Experience with SQL and database technologies is essential and required Experience in database validation and writing SQL queries Experience with test automation and load testing tools Experience writing detailed test cases Experience with testing full systems, in addition to knowledge of Change Control and Build Acceptance Experience configuring environments for testing using virtual machines Experience training and mentoring QA personnel Experience in production support processes Experience testing commercial, enterprise software Experience in database validation and writing SQL queriesRequired Qualifications: Ability to creatively and accurately test software solutions in a high-energy, fast-paced, and Agile development environment Ability to work in a highly collaborative, teamwork-based, environment Proven problem solving and troubleshooting/diagnostic skill and the capacity to think creatively under pressure Excellent documentation and communication skills Knowledge of the software development lifecycle Quick learner with an ability to understand new concepts, technologies and product functionality Proven understanding of defect tracking systems, defect reporting, and defect recording protocol Ability to prioritize and handle multiple projects simultaneously Results-oriented self-starter in need of limited supervision Good time management skillsPreferred Experience: Education, Licenses, and Certifications: Bachelor's degree in computer science or similar field, or equivalent industry experience required Experience in Agile development practices preferred Experience working with offshore project teams preferred Experience training and mentoring QA personnelApply to:https://www.wolterskluwer.apply2jobs.com/ProfExt/index.cfm?fuseaction=mExternal.showJob&RID=14074&CurrentPage=1ABOUT WOLTERS KLUWER & ITS SUBSIDIARIESFounded in 1836, Wolters Kluwer (www.wolterskluwer.com) is a market-leading, Global Information Services company focused on professionals in the legal, business, tax, accounting, finance, audit, risk, compliance, and healthcare markets. It enables legal, tax, finance and healthcare professionals to be more efficient and effective by providing information, software and services that deliver vital insights, intelligent tools, and the guidance of subject matter experts. Headquartered in Alphen aan den Rijn, the Netherlands, Wolters Kluwer is organized around four customer facing global divisions: Legal and Regulatory, Tax and Accounting, Financial and Compliance Services, and Health. The company employs nearly 19,000 professionals around the world and supports customers in 150 countries. Wolters Kluwer has operations in 40 plus countries across Europe, North America, Asia Pacific and Latin America. Wolters Kluwer had 2014 annual revenues of **3.7 billion or US$4.9 billion. Revenues are generated from emerging markets (8 percent), Europe (37 percent), and North America (55 percent). Wolters Kluwer U. S. Corporation and select subsidiaries, divisions, customer/business units are a government contractor/subcontractor. As such, it shall abide by the requirements of 41 CFR §§ 60-300.5(a) and 60-741.5(a). These regulations prohibit discrimination against qualified individuals on the basis of protected veteran status or disability, and require affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified protected veterans and individuals with disabilities.For more information about our products and organization, visit www.wolterskluwer.com, follow @Wolters_Kluwer on Twitter, or search for Wolters Kluwer videos on YouTube.EQUAL EMPLOYMENT OPPORTUNITYWolters Kluwer U. S. Corporation and all of its subsidiaries, divisions, and customer/business units is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.INFORMATIONFor any assistance with your application for this job opening, please call the HR Source at (888) 495-4772 or email HRSource@WoltersKluwer.com. TTY is also available at 888 (495) 4771. Quality Assurance Analyst"
QA Engineer,"Job DescriptionThe Quality Assurance position is responsible for creating an end-to-end test plan, executing the plan and ensuring the development team produces high quality and error free system changes to end users. The QA position interacts with the product manager and executives to ensure the interpretation of the requested features are well understood and that the test plan is complete.SkillsThe most important characteristics of a strong candidate include the following:Attention to detail.Logical thinking.Thinking beyond the immediate problem for unforeseen impacts.Ability to communicate with fellow employees and customers.Technical SkillsExperience in quality assurance software and processes: test automation softwareBasic knowledge of scripting languages: JavaScript, HTML, CSS, SQLExperience1 to 2 years as a QA Analyst or similar position.EducationAssociates degree in a related technical area preferred.OtherOnly Houston-area candidates should apply. Quality Assurance, Automated testing, Test plans, Scripting"
QA Engineer,"16-15279 ** Quality Assurance LeadLocation: Houston, TXWolters Kluwer's Governance, Risk & Compliance division is looking for a Quality Assurance Lead to join our Houston, TX office and lead our global/offshore team.Governance, Risk & Compliance (GRC) is a division of Wolters Kluwer that provides a broad spectrum of solutions, services and expertise to legal, finance, risk and compliance professionals and small business owners to help manage myriad governance, risk and compliance challenges in dynamic markets and regulatory environments, globally. GRC Solutions serves more than 350,000 customers in more than 150 countries, including 70% of Fortune 500 companies, 92% of the world's top banks, 90% of the Am Law 100 and more than 300,000 small businesses. The division has a global footprint, with workforce in 28 countries. Our clients include corporate legal departments, insurers, small businesses, financial services companies, brand professionals, underwriters, governments and compliance and risk professionals.ELM Solutions (ELM) offers enterprise legal management Solutions to help businesses better manage their practices and processes. This business area brings its solutions to market as Wolters Kluwer ELM Solutions.The Quality Assurance (QA) Team Lead works directly with the Technical Support QA team based offshore with the responsibility to assure the application for the evolving projects are thoroughly testable, thereby establishing a quality of design that supports an ease of testing and validation. As part of the Technical Support team, QA Lead will be responsible for quality deliverables from the team as defined in Department-specific objectives and ensure on time delivery.Essential Duties & Responsibilities: Contributing to the design of the testing effort ensuring comprehensive coverage by collaborative discussion with customer facing support specialist and technical manager Supporting QA activities for US based clients and directing, through off-shore QA leads, QA activities of non-US based clients. Setting QA policy for Technical Support group globally. Supporting the QA team to design, develop, organize and maintain detailed and concise test plans and test cases and re-use across different customer projects once standardized Quality and time bound delivery for assigned tasks (including Defect fixes, change order, enhancement and upgrade projects), under very minimal supervision from the management Adhering to department-specific processes, and own responsibilities in estimation of complexity and effort involved to plan delivery of projects (including any changes to project priorities) Tracking project metrics (KPIs) with manager and department head and identifying risk associated with the assignments, and ensure timely escalation of issues to the concerned functional head. Manage the tasks and assignments for the team Support technical leads in test estimations Coordinating with stake holders across organization for getting the clear requirements Develop a test strategy and plan Drive the test cycles for the customer and assure completion of the test cycle with no open issues Effectively communicating with the team and customer reps and document testing efforts of assignments with team members and managers Perform reviews of test cases and results prepared by team members Participate in defect triage meetings Assists the team members in guiding, coaching the technical and functional knowledgeQualifications: Qualifications:**REQUIRED TO PASS U.S. SECURITY CLEARANCE FOR THIS ROLE**Required Qualifications:Education: Bachelor's degree in Computer Science, Computer Engineering or a related fieldMinimum Experience: 5-7 of experience in a software testing environment (both manual and automation experience). o Experience with automation tools ( Test Partner, Finesse, Selenium, QTP, Watir are examples)5 years of experience implementing or supporting technology solutions 3 Years Development Experience with SQL Server and SQL syntax 3 Years Development Experience with .Net, Java or similar within the context of enterprise web applications Familiarity with software development methodology and release processes Knowledge of bug tracking systems and bug reporting protocol Must meet the security clearance requirements of the customer General knowledge of Microsoft Products (Word, Excel, PowerPoint, Visio, Enterprise Manager), as well as Subversion, web products, client/server products, DTS, XML, Adobe Acrobat Experience managing external clients Knowledge of C# 3.0, ASP.NET 3.5, WCF 3.5, WF 3.5 is required Strong experience with server-side web scripting skills in ASP.NET, ASP Classic, CF, or similarPreferred Experience (including minimums):Experience: Experience with multiple database management systems a plus Supporting technology solutions in corporate legal departments Professional consulting experience Business intelligence experience with Business Objects or Cognos a plus 3 Years Development Experience with SQL Server and SQL syntax a plus 3 Years Development Experience with .Net, Java or similar within the context of enterprise web applications a plus Knowledge of C# 4.0, ASP.NET 4.0, WCF 4.0, WF 4.0 and Silverlight 3 or 4 is a plusEducation/Certifications: Technology Specific Development certifications a plus Technical or Support service certifications a plusAdditional Skills, Knowledge & Abilities: Strong experience with object-oriented concepts and best practices Strong understanding of Internet protocols and security, basic hardware, and connectivity Strong experience with SQL databases and database management practices Able to work well under pressure and time constraints An aptitude for excellent customer service with a focus on total quality management Excellent written, verbal, and interpersonal communication skills Strong analytical, trouble-shooting and detail-oriented skills Ability to handle multiple projects simultaneously Must be able to work with minimal supervision Ability to work with virtual teams Proven problem solving and troubleshooting skill and the capacity to think creatively under pressureAdditional Requirements and Information: Additional work hours may at times be required Participation in after-hours on-call rotation may be required Additional work hours may at times be required Compliance with company and department policies including but not limited to accurate, timely and complete data tracking in ELM Solutions' system(s) of record, adherence to IT information security and HR policies Apply to:https://www.wolterskluwer.apply2jobs.com/ProfExt/index.cfm?fuseaction=mExternal.showJob&RID=15279&CurrentPage=1 ABOUT WOLTERS KLUWER Wolters Kluwer N.V. (AEX: WKL) is a global leader in information services and solutions for professionals in the health, tax and accounting, risk and compliance, finance and legal sectors. We help our customers make critical decisions every day by providing expert solutions that combine deep domain knowledge with specialized technology and services. Wolters Kluwer reported 2015 annual revenues of **4.2 billion. The company, headquartered in Alphen aan den Rijn, the Netherlands, serves customers in over 180 countries, maintains operations in over 40 countries and employs 19,000 people worldwide.Wolters Kluwer shares are listed on Euronext Amsterdam (WKL) and are included in the AEX and Euronext 100 indices. Wolters Kluwer has a sponsored Level 1 American Depositary Receipt program. The ADRs are traded on the over-the-counter market in the U.S. (WTKWY).For more information about our solutions and organization, visit www.wolterskluwer.com, follow us on Twitter, Facebook, LinkedIn, and YouTube.EQUAL EMPLOYMENT OPPORTUNITYWolters Kluwer U. S. Corporation and all of its subsidiaries, divisions, and customer/business units is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.INFORMATIONFor any assistance with your application for this job opening, please call the HR Source at (888) 495-4772 or email HRSource@WoltersKluwer.com. TTY is also available at (888) 495-4771. Quality Assurance Analyst"
QA Engineer,"Test Engineer-96142 Description Every day, the people of TSYS® improve lives and businesses around the globe through payments. We make it possible for millions of people to move money between buyers and sellers using our payments solutions including credit, debit, prepaid and merchant services. We are ""People-Centered Payments"", and our team has the unique opportunity to help create a world in which payments make people's lives easier and better. This is both a tremendous honor and an important responsibility for those who accept the challenge. If you are looking to make a valuable difference for people everywhere — and for yourself — TSYS may be the right place for you. We have an evolving agile culture and we move fast. We also strive to maintain an environment where people and interactions are valued above process and tools. As a member of our loyalty program management team, you will be directly responsible for shaping the loyalty program strategies and solutions one of the leading consumer brands in the US, along with some leading Canadian retailers. You won’t be alone. We have a great team of people willing to share, help, and teach, as well as an ever-growing knowledge engine, which is invaluable to those eager to take initiative and grow professionally. We value people who are experts in their field, care deeply about contemporary consumer and enterprise technologies, and get things done for our clients and their customers. We are looking for an experienced, technologically savvy systems test analyst to join our team to help us deepen and strengthen our relationship with these key clients. We strongly believe in people who know and know how to help clients get things done with technology. You will have the opportunity to contribute by gaining a deep understanding of our product and technology, and by translating that knowledge into a continuous solutions roadmap with these clients through your own skills and experience as a systems test analyst. Essential Functions - Using available tools and resources, diagnose, debug and solve for complex production issues related to batch processing, file handling, data integrity as well as client facing applications. - Conduct online, batch and data verification testing and validation of test results for loyalty program solutions. - Compile, develop and document test/defect reports and follow all defects through to resolution and closure. - Interact with internal teams and customers to recreate and provide analysis of reported production issues. - Work with Production Support team colleagues to manage urgent incidents inside of defined SLAs and protocols to preserve campaign and product integrity. - Provide analysis, support, troubleshooting guidance, and support fixes as needed. - Coordinate with technical and business resources to identify and resolve complex issues or system defects discovered during testing and design contingency plans as needed. - Work with stakeholders, business, developers and test analysts to develop more intricate test plans, conditions and cases to be used in testing. - Analyze technical requirements which may include reviewing technical code pieces to understand and troubleshoot real time production issues You’ll also be able to: - Develop deep experience in the loyalty industry with a company considered to be the industry leader - Educate our teams on new approaches that you develop - Help to build and contribute to our unique, team driven culture You should apply if you - Have a passion for understanding structured analysis and design as it relates to the testing - Have strong written and verbal communication skills - Love growing your knowledge and skills in contemporary technologies; ask questions and dive into technical details as required - Relish deep knowledge of data, decision processing, and data models - Like solving puzzles and problems - Are able to work in a highly complex, extremely fast paced environment and adapt to demands to sustain performance over occasional extended hours - Are able to diagnose and debug a variety of client-side application issues with relative pace - Drive to produce results and are self-directed. - Exhibit a DRY (Don’t repeat yourself) approach to testing and loathe repetitive manual test processes - Are a creative thinker, comfortable pushing the boundaries of standard industry practices - Are driven to learn as a person and develop as a professional You'd be a particularly good fit if you: - Are able to recognize the interrelationships between the various functional components of a system and the business, technical and project requirements in order to determine the appropriate testing methodology to use - Are able to collaborate openly within a mixed team of developers, analysts and program owners - Have some expertise and aptitude in use of test automation tools and techniques - Have the ability to analyze application logs for possible errors and root cause, including but not limited to HTML/Java/XML code, and application logs - Have exposure to software tools such as SoapUI, Soap Sonar, Selenium, Eclipse, SQL, Putty, Unix/Linux and Toad - Understand a relational database schema at a detailed level, including ability to query data using SQL tool sets - Drive toward automation testing for repeatable and consistent testing - Are a multi-tasker who can think on the fly and is comfortable around technology - Have the ability to analyze a problem, organize thoughts and recommend approaches Qualifications Minimum Qualifications Bachelor's Degree - Computer Science, Management Information Systems, Business or related field; additional experience in lieu of degree will be considered Typically Minimum 2 Years Relevant Exp - Relational databases, Bankcard industry knowledge and IBM Rational tools NOTE: On call rotation required Job: IT - Applications Primary Location: US-GA-Alpharetta Organization: Total System Services, Inc. Schedule: Full-time Job Posting: Nov 16, 2016, 1:02:44 PM Unposting Date: Ongoing Recruiter: Kelly L Witkowski Agile, Analysis, Analyst, Database, HTML, IBM, Java, Linux, Management, Project, Protocols, Rational, Recruiter, SOAP, SQL, Testing, Unix, Validation, XML"
QA Engineer,"ONLY W2. H1 Trasfers     5+years of combined experience as a software QA testing in Automation    Strong understanding of QA methodology and good programming skills.    Experience in creating or testing webbased applications.    Write and maintain test scripts, test plans, and test summary reports    Strong interpersonal, problem-solving, and analytical skills.F2F interview followed by skype or telephonic  Write and maintain test scripts, test plans, and test summary reports"
QA Engineer,"Job Summary:The Automation Test Engineer is a member of the Web and Creative Services team part of Allegis Group's Information Services (IS). This individual supports the team by developing test automation scripts using HP ALM, UFT and BPT where applicable. Work as a key member of the delivery team to understand requirements and technical solutions and provide quality assurance. Work and collaborate with other manual and automation testers, developers and SME's to understand the business domain, and the system functionality. Identify, plan, design and develop automation tests that will enable the team to quickly deliver quality results using agile development and testing practices. Comply with established version control practices and coding standards. When needed to expand the team's capacity for test automation development, prepare and handoff analysis and design of test automation to offshore resources for development, and act as a liaison to those resources for the team. Regularly evaluate the overall test automation suites and make decisions related to the application of test automation strategies for assigned projects. Directly and through others, meet established deadlines for project work.Candidates for this position have expanded beyond practical applications of the discipline to knowledge gained from experience. Be able to guide project teams in how to apply the principles and concepts within the discipline, and interpret the complexities of the discipline.Essential Functions:* Perform test automation design, development, and validation* Define the scope of testing within the context of each release/deliverable* Determine which of the approved frameworks are best used for the situation* Perform creation, updates, execution of test automation scripts* Develop common test objects and maintain shared object libraries* Prepare Testing artifacts such as test plan, test strategy, RTM's, etc.* Identify test cases; participate in test case review/discussions; participate in user story mapping, project walk-throughs, sprint planning and estimation* Comply with Quality Assurance practices as they apply to functional and automation tests and provide recommendations for improvements* Mentor other in the use of toolsets, frameworks, processes, and in execution of test automation from ALM* Works with other test engineers to identify systems and modules that can have their testing automated* Work with the developers, testers and analysts to understand the specific needs of the project/product for test automation and functionality* Prepare and transition design work to other automation resources for implementation, including offshore resources* Assist with implementing and evolving appropriate measurements and metrics* Works independently, with guidance in only the most complex situationsSupervisory or Management Responsibility:* Assist with leading and mentoring QA team membersBudget Responsibility:N/ADecision Making Level:* Provide input to technology roadmaps, service improvements and team developmentMinimum Education and/or Experience:* Bachelor's degree in a technical discipline or equivalent combination of education and business experience* 6+ years of experience testing web applications including a broad range of technical skills* 4+ years of experience using test automation tools and practices* 3+ Years of experience leading a distributed team to meet service/operational level agreements* 3+ Years of experience with business/user interaction* 3+ Years of experience of coaching and mentoring less experienced staff* Experience using advanced test automation frameworks in products like UFT, Selenium, etc.* Experience in writing and executing SQL and Visual BasicRequisite Abilities and/or Skills:* Proficiency in software testing concepts and QA best practices and methodologies to design, implement and automate processes* Independently performs test automation using existing frameworks and makes necessary adjustments to support automation test strategies* Develops new frameworks and unique test automation strategies where applicable* Requires depth of expertise in own discipline to be able to guide others in the application of quality assurance principles and concepts* Ability to work with the internal customer and the development and project management teams* Perform regression and smoke tests* Anticipates and solves complex problems; uses sophisticated analytical thought to exercise judgment and identify solutions.* Strong attention to detail and team player* Ability to manage time, multi-task, and meet deadlines working in a demanding environment as well as provide accurate estimations of work* Strong organizational skills with attention to detail* Must have strong communication, collaboration skills and documentation skillsSpecial Requirements of the job:* Experience with HP testing suite of products (HP Quality Center/ HP ALM, QTP/UFT, etc.)* Strong QTP or UFT skills (GUI and API)* Strong HP QC or HP ALM skills including reporting* Basic knowledge of HTML, CSS, C#, SQL, and Oracle* Working knowledge of Visual Studio* Quality assurance experience with Microsoft technologies as well as content management systems (CMS) like SharePoint and Sitecore preferred* Experience with BPT preferred* ASTQB or ISTQB Foundations Certification preferredCore Competencies:* Customer Focus* Building Relationships* Initiative and Drive* Business Knowledge / Organizational Acumen* Leading Self and Others About Aerotek: Our people are everything. Since 1983, Aerotek has become a leader in recruiting and staffing services by building quality relationships that allow us to place quality people in quality jobs. With over 230 non-franchised offices, Aerotek serves 17,000 clients and 300,000 contract employees every year. To learn more, visit aerotek.com. Test Engineer"
QA Engineer,"The speed of technology. The influx of data. Shifting regulations. Increased customer expectations. That's where you'll find DST, helping clients find opportunity in ever-changing and complex customer, business, and regulatory requirements. Mastering complexity is a constantly changing and evolving challenge - one that only a few people can embrace and thrive upon. If you see your opportunity in complexity, then we are the right fit for you. Job Description: Responsibilities: * Develop and document test procedures for software applications and configurations relating to customer project solutions and/or product solutions * Perform testing of software applications and configurations relating to customer project solutions and/or product solutions * Work and communicate effectively with project managers and team members * Report problems identified during testing utilizing the software problem tracking system. * Strong analytical, troubleshooting and problem-solving skills are required. * Perform all other duties as assigned. Preferences: * Familiarity with tools like Quality center, Jira, Clarify is required. * Willingness to work varied hours whenever necessary to achieve the desired results. * Highly organized and detail oriented. * US health care knowledge/certifications -- Location: Hyderabad Andhra Pradesh DST is an equal opportunity employer and values a diverse and inclusive workplace. All qualified candidates will receive consideration for employment without regard to age, race, color, religion, genetic information, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. For more information about Equal Opportunity in the Workplace please click here and here. DST is committed to working with and providing reasonable accommodation to job applicants with disabilities. If you are a qualified individual with a disability and need an accommodation or accessibility assistance to complete the online application, please contact us at PeopleCenter@dstsystems.com for assistance. Genetic, Project, Quality Center, Testing"
QA Engineer,"It's great if you list activities like creating tests plans and testing code and using tools like Selenium or QTP, but to really stand out, your resume and/or cover letter should emphasize (or at least draw attention to) experience writing testing scripts (in Python, Ruby, or some other language). Roles and Responsibilities Create automated tests suites for new products Create and maintain test databases Provide manual testing when automation isn't possible Review unit tests written by developers Participate in scrum process Help to maintain the security of the system by not just trying to break it, but to defeat it maliciously REQUIREMENTS Required Qualifications and Experience Experience writing testing scripts in Python, Ruby, or other languages Experience writing unit tests (developers will write them, but you should be able to as well) Experience with automated QA tests Experience with manual tests Experience testing platforms and APIs Ability to write SQL Linux/Unix strongly preferred Strong communication skills Ability to work in a startup environment Nice to Haves Experience with security tools, security testing, or any type of security-oriented background Experience with big data projects Agile experience Love for Smash Bros. Compensation $125,000/y Location Terms fulltime Duration Full Time Industry Software & Technology Hotness  Compensation: $125,000/y Terms: fulltime Duration: Full Time Industry: Software & Technology Agile, Automated, Linux, Python, QA, Ruby, Scripts, Scrum, Security, SQL, Testing, Unix"
QA Engineer,"Growing client in N. Texas is seeking a Quality Assurance Engineer to join their team due to rapid business growth.This opportunity is a work from home position but will require attendance of daily/weekly meetings via Google Hangouts and potential in person team meetings based on project requirements/deadlines.  Client would like to find local candidates living in the N. Dallas area because they envision having a formal office in the next few years as they continue to grow.Job responsibilitiesWork on a small but highly collaborative team as the sole QA Engineer.  Responsibilities:Develop quality assurance standards, define and track quality assurance.Experience testing web applications and cross-browser compatibilityLead test strategy, test estimation and planning discussions. Learn and apply project high-level and detailed business requirements.Develop and execute manual scripts for requirement validation, functional, integration, regression, performance and usability testing.Create Test Plan, Business Test Scenario and Requirements Traceability Matrix documents.Create and maintain change tickets related testing initiatives.Document, analyze and communicate test results and assist with defect management.Review and maintain all project documentationCreate and maintain reusable test data for testing efforts.Create and execute SQL scripts to be used for test validation.Maintain understanding of current and new testing technologies.Assist with technical artifacts and can engage in technical discussions (I.e. User stories, Scrum meetings, etc.).Communicate effectively with constituents at all levelsAdditional desired skills:Experience testing web applications built on the following or similar technologies; Java, Spring, Hibernate, MySQL or MS SQL, AWS, Linux___________________For more information on this job email: apply@rekruiters.comRekruiters has been named by business journals as one of the best places to work.We offer benefits such as weekly pay, health insurance, 401k and even profit sharing to our consultants. Corporate:https://www.rekruiters.com – Main Site@rekruiters.com – Twitterhttps://www.facebook.com/rekruiters/ – Facebook___________________   Quality Assurance, testing web applications, SQL scripts,"
