title,description
UI/UX Engineer,"Candidate will be responsible for building the new HTML5 GUI which will include securities lending screens for inventory, contracts, availability management. The role will include working with the rest of the team to agree new requirements, integrating new business logic and functionality into the system and providing desk support for the system. The technology stack includes HTML5, NodeJS/NPM, JavaScript, ReactJS, AngularJS, jQuery, SASS/SCSS REQUIREMENTS/SKILLS:   6+ years of web development, using HTML5. The candidate should be familiar with various web development frameworks (ReactJS, AngularJS, jQuery etc) and their JavaScript strategies, and should be able to engineer/articulate a direction for future securities lending UI tools. Multi-year experience using build environments to pre-process and compile HTML5 files using NPM, Gulp/Grunt, Bower, SASS/SCSS. Excellent knowledge of vanilla JavaScript, HTML, CSS and the ability to develop without using existing libraries (e.g. jQuery), frameworks (e.g. ReactJS, AngularJS, Backbone.js, Ember) and styling implementations (e.g. Bootstrap, Material Design, Foundation, Semantic-UI). Version control experience pushing, pulling, merging and resolving conflicts with GIT in conjunction with github or git stash. Experience with UI automated testing frameworks (e.g. Karma, Selenium, and Mocha). Strong communication and writing skills. Ability to communicate directly with peers, managers and users while leading development to a completed and successful solution. Understanding of the browser's internals and differences between rendering engines. Strong organization skills to manage multiple timelines and complete tasks quickly within the constraints of clients' timelines and budgets. PRIMARY RESPONSIBILITIES:   Implementing Web UI functionality using HTML5 to build web applications. Create site layout/user interface in a build environment using NPM, bower, gulp and SASS/SCSS Use provided design concepts by standard HTML/CSS practices. Placement and layout of web site pages given client provided content. Implementation of unit-tests. Specifications/Requirements gathering as needed. Routine daily maintenance of existing applications. DAILY TASKS:   Assist in gathering requirements and project specifications Attend project kickoff meetings with clients/peers. Take ownership of daily project needs and communications. Communicate project status and deliverables with managers and clients. Record time daily and weekly. Manage project tasks, timelines, and communication. Perform routine application maintenance as needed. Other tasks as needed for successful project completion. Nice to have:   Implementing server-side Javascript with NodeJS - (express.js, socket.io) 1+ year in the financial industry (ideally, focused on equity derivatives trading). Experience with material design Compensation $130,000/y Location Terms fulltime Duration Full Time Industry Financial Hotness  Compensation: $130,000/y Terms: fulltime Duration: Full Time Industry: Financial AngularJS, Automated, Browser, CSS, Developer, Development, Foundation, GIT, GUI, HTML, JavaScript, jQuery, Libraries, Management, Project, Testing, User Interface, Version Control"
UI/UX Engineer,"iQuasar (pronounced i- kwey- zahr) is a Northern Virginia headquartered technology company dedicated to provide world-class products, services, and solutions to our customers in US and globally to our expanding customer base in North America, Africa, and Asia. We specialize in Telecommunications and Information Technology Consulting, Staffing, Software Development, Managed Consulting, and Software Products and Applications. One of our clients in Reston, VA needs a Lead Angular JS Developer for a Long Term contract project. Position: UI DeveloperLocation: Reston, VAJob Description:As a UI Developer Consultant will be a key member of the Application Design team. You will exercise your expertise in engineering, architecture, and design, to create the necessary front-end templates, components and prototypes to support the implementation of the user interface.Collaborate with design and development teams to deliver engaging desktop.Use critical thinking skills to solve difficult and sometimes ambiguous problemsDevelop responsive pixel perfect prototypes using HTML, CSS and JavaScript for use on various devices in various environmentsProvide support to the rest of the web development team by converting mockups and wireframes into clean and easy to maintain reusable HTML, CSS and JavaScriptMaintain and write new JavaScript and jQueryWrite clean, maintainable, and reusable code and assist in maintaining and optimizing frameworks, libraries and pluginsActively contributes to the health, maintenance and growth of the design system.In order to be successful in this role, we need someone who has:Strong experience in JavaScript, HTML, CSS and jQuery. Mock-ups, wireframesExperience with CSS frameworks.Experience implementing front-end components optimized for speed and cross-browser compatibilityExcellent written and verbal communication skillsAbility to draft and communicate UI Development conceptsExperience working in an agile or incremental mannerDesired:Knowledge of PHP/Drupal Development is a big plusPlease review this job position. If you are interested and match job requirements, Click on zaeem.farooq@iquasar.com:Availability to start a new job -Best Rates - Contact #Please don’t hesitate to contact me for any question (s) you may have. Zaeem Ul FarooqiQuasar | Solutions and Value for YouPh: (703) 962-6001 Extn 512E-mail:- zaeem.farooq@iquasar.com  HTML, CSS, JavaScript"
UI/UX Engineer,"Albin Engineering Services, Inc. (www.aesi.com) is looking for a UI/UX Developer for one of our premier clients in the San Jose, CA area.  As our employee, you qualify for our full benefit package.JOB REQUIREMENTSClient-Side User Interface Development:- Client-side javascript - HTML/CSS- Angular.js  (very strong Angular is a MUST)- D3.js- Bootstrap- Consuming content from web servicesServer-Side Development:- Java development- Defining, accessing, and building queries for JDBC sources- Creating web service- Java app server and web server setup and configurationOther Experience:- Implementing authentication/security for client/server architectures - Interacting with source control systems - Documenting code and overall design   Please refer to job description"
UI/UX Engineer," Job Description Need atleast 10+ years expQualifications: . Experience hand-coding HTML and CSS. . Experience with JavaScript and JQuery. . Experience with AJAX, XML, and XML. . Experience with Java . Experience with MySQL * queries, monitoring, extract/import, optimization. . Experience with Apache Tomcat* configuration, monitoring. . Working knowledge of Object Oriented design patterns and their appropriate application required. . Demonstrable experience with a java based e-commerce application software package or large framework (Struts, Spring MVC etc.) . Keen understanding of structured development methods throughout the entire development lifecycle. . Bachelor*s/Master*s degree in a Computer Science. Code handling,HTML,CSS,MVC,STRUTS,SPRING"
UI/UX Engineer,"Responsibilities:• Work closely with our design and tech teams to create engaging, next level products• Collaborate with other developers to maintain standards and create a re-usable codebase• Create clean, semantic markup inline with current best practices• Create elegant and performant client-side application code • Implement design layouts in code to the pixel and for various platforms and browsersQualifications:• Minimum 5+ years of front end development experience• Proficient with HTML, HTML5, CSS, CSS3 • Proficient with JavaScript frameworks such as jQuery, MooTools, YUI, etc.• Proficient with JavaScript libraries such as AngularJS, Ember, Backbone, etc.• Knowledge of responsive mobile first development using Bootstrap or other frameworks• Experience with modern CSS precompilers (LESS, SASS/SCSS, STYLUS) • Experience with software applications such as Photoshop, InDesign, Illustrator, etc. UI, Angular JS, Responsive Design, Bootstrap, Backbone, HTML5, JavaScript UI Developer, LESS, SASS/SCSS, STYLUS, AngularJS, Ember, Backbone"
UI/UX Engineer,"Note: For further information please contact Jyoti Daga at 973-841-2683 (or) Jyoti.Daga@Collabera.comJob Title: UI DeveloperLocation: Jersey City, NJDuration: 6 Months (contract to hire)Key Skills: AngularJS, Agile, Spring MVC, Javascript, HTML, CSS, Risk Management, Java, J2EE  Required Skills* Must be a seasoned agile engineer and technology leader , is required to be a key part of the team developing and supporting the Asset Management Enterprise Data Platform Interface project.* Must be able to partner closely with the Scrum Master and Product Owner to drive the technical direction of the platform in addition to being a hands-on member of the team.* Must have the experience to design and build innovative user experiences using HTML, CSS, and JavaScript* Must have experience to build custom JavaScript, MVC apps using Angular or similar framework* Able to provide leadership on front-end technologies, design guidelines, code conventions, research & development, trends* Must ensure adherence to architecture standards, risk management and security policies* Able to identify ways to improve design and development * Must be able to communicate effectively and clearly* Must be able to work effectively within collaborative team to identify and resolve issues AngularJS, Agile, Spring MVC, Javascript, HTML, CSS, Risk Management, Java, J2EE"
UI/UX Engineer,"LiquidHub is a digital integrator, a next generation agency, that partners with businesses to improve customer engagement and drive growth. With operations in North America, Asia, and Europe, we empower the leading companies by delivering superior user experience and technology enablement. Our customers in financial services, life sciences, healthcare, insurance, and retail benefit from our commitment to thought leadership, design, and delivery quality.We support our clients' enterprise goals through planning, execution, and management of end-to-end customer engagement solutions, from marketing through technology. LiquidHub’s agile and responsive teams bring innovative creative and design, deep technology expertise, thought leadership, and business-relevant solutions to every partnership.JOB DESCRIPTION:We currently seek a solid UX Designer with the following capabilities:A user experience designer with strong interests and skills in the design and development of engaging user experiencesResponsible for conceptualizing and designing detailed solutions that support technical platforms and processesPrimary Responsibilities:Active participant in the Platform UX Advocacy programProactively maintain current knowledge of existing Platform UI guidelines and standards and recognize when adjustments are requiredEstablish and promote design guidelines, best practices and standardsContribute to guidelines and standards by identifying new emergent patterns, defining common patterns where appropriate and documenting  UI patterns for reuseDesign/ build wireframes for user interfaces based on specific business requirementsInteraction with users to understand needs and design - ability to conduct workshopsSupport Agile development teams by routinely providing guidance of standards, UI patterns and trade-offs between technical and UE considerationsParticipate in testing & acceptance of designed user interfaces to ensure alignment to UI guidelinesSupport development of UI common code by identifying, building and test re-useable code templatesRequirements:BS/MS in Human-Computer Interaction, Interaction Design, or equivalent experience7+ years of UI design experiencePreviously development with Java and JavaScript, requireSolid experience in creating wireframes, storyboards, user flows, process flows and site mapsProficiency in Photoshop, Illustrator, OmniGraffle or other visual design and wire-framing toolsProficiency in HTML, CSS, and JavaScript for rapid prototypingExcellent visual design skills with sensitivity to user-system interaction​Experience / knowledge of responsive and adaptive designAbility to present your designs and sell your solutions to various stakeholdersAbility to solve problems creatively and effectivelyUp-to-date with the latest UI trends, techniques, and technologiesExperience working in an Agile/Scrum development processMust demonstrate experience with the design and delivery of scalable and distributed applications of commercial quality, with 24x7 operational characteristicsMust have strong presentation /verbal communications skills and the ability to train and mentor other technologists.Candidate must be a proactive advocate of the user experienceMust have strong business acumen and the ability to identify key issues and their impact in a broader business context. Candidate must be able to translate technology into business terms and value, with a history of influencing and improving business solutions.Staying within timelines and deadlines for completion dates for the project. This requires good time management and organizational skills.Preferred Qualifications: HTML, CSS, and JavaScript THIRD PARTY CANDIDATES WILL NOT BE CONSIDERED       UX/UI Design, JAVA/J2EE, JavaScript, HTML, CSS"
UI/UX Engineer,"We have a great opening for Sr. UX Developer with our Direct client in NYC. its a long term contract 12 month contractBe open-minded, creative, and self-critical; be collaborative and communicativeBe thoughtful about the role of design in relation to contemporary technology; be committed to lifelong design learningHave experience with and curiosity of agile and lean philosophiesHave experience working independently with clients or stakeholdersHave experience designing full-service consumer and business applicationsBring deep experience in research, visual design, consulting, or developmentShow command of modern front-end technologies and frameworks (e.g. HAML/SASS, grid systems, responsive design)Experience with Ruby on Rails, javascript/jQuery, node.js, backbone, git, iOS or Android, Angular, React.jsExperience working with mobile-native applications1+ years experience with agile and/or lean philosophy and methods5+ years experience in a related field UX"
UI/UX Engineer,"Sitacorp is looking to hire fresh graduates for the role of a UI Developer.Computer science / Engineering /IT grads can apply.Job Type: Full-timeSalary: $60,000.00 /yearRequired education:Bachelor's or Master's Html, Css, Java script, jquery, mongo db"
UI/UX Engineer,"Please contact Ashish Arora at (908) 964-7575 Ext 103 or email at ashish@patelcorp.com. Thank you!This individual will work in a fast Web Dev, UI & Prototyping paced, dynamic environment working with our business partners to create front-end design options for new Individual Life Insurance web applications. In addition to new application development, there will be a need to modernize existing applications to add responsive and mobile friendly frameworks. This job will require an emphasis on innovative and creative thinking and to be able to react to analysis by following an iterative test & learn approach. The individual will be uniquely positioned to not only implement emerging standards within the organization, but also will be able to help define those standards through the use of prototyping/wire-framing as well as creating reusable CSS libraries.Primary Responsibilities:• Drive creative web-based solutions to address business needs• Partnering within and across organizations to share knowledge and experience• Creation of new content and troubleshooting of existing content for both internal and external web sites• Establishing layout and page flow on and between web pages• Editing and designing pages• Using and applying principles, concepts, and techniques under broad supervision• Working with representatives from the enterprise to understand and implement web standards within Individual Life Insurance Qualifications• Bachelors degree or foreign equivalent in Engineering (any), Computer Science, MIS, or related plus five (5) years of experience in the position offered• Ability to understand conceptual ideas from both a business and systems perspective and turn that into a systematic solution that is forward thinking, flexible, and strategic in nature• Strong design skills and excellent problem solving techniques• Ability to work independently with minimal guidance• Ability to influence others and help groups achieve consensusA successful candidate will possess experience with the following:• HTML5• CSS3• LESS/SASS• JavaScript• Open Source libraries (i. e. Durandal, Angularjs, Nodejs, jQuery, jQueryUI, Knockoutjs)• Website wireframing• Responsive Web Design principles and Frameworks (i.e. Bootstrap, Foundation)• Json UI, UX Designer"
UI/UX Engineer,"AdWords is looking for a proactive and passionate UX designer to join our team. Working with us is all about large scale impact, interesting challenges, collaboration and having a say in what you do.As an Interaction Designer, you will work closely with engineers and product managers throughout all stages of the product cycle. You are a critical thinker with a good design sense, a strong technical background, and an eye for making things better. As an interaction designer on AdWords, you will own features and projects from conception to launch. You will collaborate with PM and Eng to deliver best in class solutions for our largest advertisers. Additionally, you will also collaborate with other UX designers & managers to drive best practices and UX consistency across the advertiser platform, working closely with the DoubleClick team to evolve Material standards across multiple advertiser products.We are looking for:A passion and ability to execute and influence best practices & standards in design and UX processesexperience driving end to end design solutionsAn advanced understanding of fundamental user-centered, usability and aesthetic design principlesAbility to effectively communicate interaction and design ideas through storyboards, mockups and prototypesAbility to deal with ambiguity and change within a fast paced environmentAnalytical thinkers who can synthesize complex issues into very simple and customer friendly languageSolid problem-solving and project management skills.A relentless focus on customer needs.Top 3 Daily Responsibilities:-Working with product managers and eng. to design wireframes and prototyping-QA sessions for the builds-Brainstorming new conceptsRequirements:-BA/BS degree in Design (e.g., interaction, graphic, visual communications, product, industrial), HCI, Computer Science, or a related field or 4 years equivalent practical experience.-3-5 years overall experience as an Interaction Designer-Fluent in Adobe Photoshop, Sketch, or other graphics packages-Excellent leadership, communications and teamwork skillsNice to Have:-1+ years Experience designing enterprise systems-1+ years prototyping Contract W2"
UI/UX Engineer,"As a Senior Designer, you'll be responsible for the look, feel, and architecture of one or more Nest products, working across on-device user interface, mobile app, and web. You will be part of the team that drive the design for systematic and innovative product features. Our team members combine great visual sense with a deep understanding of the subtle nuance that makes a complex product feel simple and intuitive.Nest products span the physical and digital worlds and, in addition to classic graphical user interface, use sensors, motion, audio, and AI to define the next generation of interaction. You should have an inspiring portfolio, great design sense, a love for complex problems, and the ability to clearly articulate how a product should work both in software and in the physical world. We strive to create products that people love to use and welcome into their home.Overall Responsibilities:Strategize, brainstorm and define key features for one or more Nest productsTranslate abstract ideas and requirements into tangible and beautiful design deliverables.Help to invent a modern and elegant visual language that spans devicesIntegrate user feedback and business requirementsAdvocate for changes, refinements, and ongoing improvementsConsciously and exhaustively craft detailed use cases and contingenciesCreate production-ready assets that use all the capabilities of the latest industry technologyTop 3 Daily Responsibilities:Author, iterate, and maintain documentation including storyboards, flows, architecture, mockups, prototypes, animations, etc.Collaborate closely with cross-disciplinary teams of engineers, product managers and marketingSocialize and represent key deliverables to leadership for direction setting.Required Skills:BFA, BA, or BS degree in design or a related discipline5+ years work experience as a designer working on shippable products5+ years experience with Adobe Creative Suite and similar tools5+ years experience designing interactions for physical productsExperience working closely with engineers and product on technical projectsRelevant experience in designing for iOS, Android and/or Web applications.Nice to Have Skills:Ability to distill complex processes into simple, clear, user interactionsExcellent visual standards and obsessive attention to detailStrong technical understandingExcellent written communication & documentation skillsAnticipates issues at a macro and micro level concurrentlyHigh organization and efficiency working with multiple projects to meet tight deadlines.Strong leadership when collaborating with design, engineering, product and marketing. Contract W2"
UI/UX Engineer,"At Booker, we are all about the success of the small business entrepreneur. Somewhere, in someone’s garage or in a small storefront on Main St., the next game changing business is being incubated!  As Inc. Magazine's  ""The Top Small Business Software for 2015"", Booker Software is passionate about helping small business succeed, and we are disrupting the ecosystem to make it happen! How?  By providing small businesses with the same tools and technologies that are normally only available to large, multinational corporations.We are totally focused on leveling this playing field, and we think we’re onto something.  So do some of the world’s most prominent VC’s, including Bain Capital Ventures, Revolution Ventures, First Data, TDF Ventures, & Medina Capital,, who recently participated in a successful $35MM funding round. Our strategic partners include some of the world’s most prominent firms in serving Small Businesses and their consumers: First Data, InfusionSoft, Yelp, and Groupon.They are betting on us to make this vision a reality---and investors and partners like these can't be wrong!Headquartered in New York City, Booker does business in over 70 countries around the world. With over 270 employees in 5 locations, including NY, California, Singapore, and new offices in Pennsylvania and at SkySong ASU Innovation Center in Scottsdale Arizona! Booker is expanding and looking for like-minded people to join our team. Now is the time to be a part of the Booker Team!Sound interesting? We thought so. Read on...As a UI Developer, you will participate in the design, development and maintenance of the Booker SaaS platform. This position is especially suitable for developers with 4-6 years of experience looking to expand their skill-set and gain experience with cutting-edge technologies.Responsibilities:- Implement responsive Single Page Web Applications using Ember Framework and REST APIs- Implement and Adhere to UI standards and best practices - Build reusable code and libraries for future use- Help with code reviews- Ability to implement UI designs that are pixel perfect including using CSS, HTML5, JavaScript, Ember etc.- Ability to work out engineering documentation when needed and perform unit testing on projects.- Using, create consume Azure based RESTful api’s outputting JSON or XML Qualifications:- 3+ years of UI Development experience, mainly in Ember and/or other UI frameworks- Proven track record of building highly scalable, flexible cross-platform/device UI applications- 1+ years of experience creating responsive websites using REST APIs- Solid programming practices.- 3+ years web development.- Experience with HTML5, CSS, Javascript- Experience with Build and package management tools like nom, bower, grunt- Experience with Responsive design framework- Excellent communication skills- Comfortable in an Agile Environment- Microsoft Azure Cloud experience is a plus point- Experience with Legacy ASP Web forms is a plus point user, interface, ui, front, end, rest, api, web, application, ember"
UI/UX Engineer,"Position: UX UI DesignerLocation: Menlo Park, CADuration: 4+ Months Job Description:   Come be a part of a team of designers passionate about creating the very best product for use by Facebook Engineers.As a Product Designer, you will be involved in every aspect of the product development process, from brainstorming to tweaking pixels right before launch.You will be expected to utilize your full range of product design, interaction design, and visual design skills, and you will own the experience for a wide area of the Facebook product.Product Designer -You own an entire product space or work on projects that encompass multiple features and are broad/ambiguous in scope.Given a high-level problem, you deliver concrete end-to-end solutions that help define a product vision.You demonstrate solid leadership skills.You have strong partnerships with product managers and engineers, likely providing product direction and exerting significant influence in defining goals for your product area.Your skill level across product thinking, interaction design, and execution & craft is generally solid across the board, with one or more areas being areas of particular strength.You have a good grasp of the medium you are designing for, and you make effective use of prototyping tools.You may be designing new patterns or introducing new standards in your work that later become adopted by others.You succinctly and effectively communicate your work and may be called upon to represent your product team to executive leadership or in design forums.You are actively mentoring junior designers or interns, or participating in design-team-wide initiatives (examples include: interviewing, recruiting, mentoring workshops, design standards, improving design tools, etc.)Responsibilities:Take broad, conceptual ideas and turn them into something useful and valuable for our usersDesign flows and experiences that are incredibly simple and elegantContribute to high-level strategic decisions with the rest of the product and executive teamsGive and solicit feedback from other designers in order to continually raise our bar for qualityPartner with PMs, engineers, researchers and content strategists to oversee the user experience of a product from conception until launch (and -then some)Interaction design, visual design & product designWorking with Product Manager to define and design the product experienceWorking with engineers to ensure a high quality deliverableSkills: Minimum 2-3 years Product Design experience designing UI for internal toolsYou possess excellent communication skills (you should be able to clearly articulate your design decisions)Some experience with front-end programming (you should be able to code up a simple web site and/or an application)The ability to think at a high level about product strategy and vision (not just 'how it should look' but 'what we should build')Experience in building and shipping applications or softwareMust have a portfolio featuring examples of interaction design workDemonstrated experience with end-to-end (hybrid UX and UI) product design Warm Regards, Joyson ChristoPhone: 425-296-9246Email: joyson.christo(AT)disys(DOT)com UX, UI, Designer,"
UI/UX Engineer,"Role: Senior UI DeveloperLocation: San Mateo, CA (Local to CA must)Duration: 6 -12 Months Job Description::  Senior UI developers who are good with angular.js, Javascript, HTML, CSS, and ideally have experience building pixel perfect UI development for applications   RegardsManikandan Palanisamymani@stratitude.com|www.stratitude.com6601 Koll Center parkway ,suite #132Pleasanton, CA 94566Voice: 510-413-3862/  (510) 868-0479 UI, UX, Angular, Javascript, HTML, CSS"
UI/UX Engineer,"Modis' client has a new opportunity for a UI/UX Designer in downtown San Francisco. *If you would like to apply directly please email stacy.song at modis.com* Job Description: As a UI/UX Designer, you’ll have the challenge of not only designing the user experience for a new Intranet, but designing tools to help our end users build their own enterprise applications — with an interface forward approach!  Key responsibilities include, but are not limited to the following: Designs interfaces that are beautiful, modern, easy to use, and balance client needs with business goalsFacilitate workshops for conceptual exploration, brainstorming, vision sessions, and requirements gathering Communicate scenarios, end-to-end experiences, interaction models, and screen designs to stakeholdersEstablish directions and design solutions, work with technical development teams to drive UI/UX concepts to production that meet quality standards and deliverable requirementsMeet with internal teams and stakeholders to ascertain requirements, identify and manage scope, and release planningWork collaboratively across functions employing a consistently high standard of user-centered designResponsible for the quality and delivery of the User InterfaceProduce both low and high fidelity wireframes that match business and technical requirementsMaintain design, mockups, and specifications as neededPerform UI validation and unit testing prior to deployment across environmentsDefect tracking and management on within User Interface  Knowledge and skills required: 5+ years of experience in online user interface development and designHigh standards of quality and attention to detailDemonstrates an excellent navigation and architecture POV, strong experience in rapid prototyping tools, and a current portfolio that demonstrates a strong understanding of online design.Deep understanding of UX design principles and methodologies as they relate to software developmentAdvanced skills in interaction design, information architecture, usability evaluation, and/or user research;Experience building rich, interactive prototypes or web applications using HTML, CSS and JavaScriptAbility to respond quickly and manage time effectively in a fast-paced, dynamic environment;Proficient in creative UI/UX tools such as Adobe Creative Suite, Sketch, and InVisionAbility to gather, analyze, and document end user requirements  Required business skills: Strong communication skills (verbal/written)Solid understanding of project management principles with expertise to manage large-scale projects to successDemonstrated ability to analyze, consolidate and communicate complex technical topics to all levels of staff, including but not limited to IT executives, business/technical managers, developers and system administrators, in verbal and written formComfortable presenting to executive staff, senior leadership, and large groups across the organizationAble to navigate through ambiguities and flexible to changing prioritiesProven ability to build partnerships and influence others that are not in the direct sphere of controlStrong detail orientation, follow-through capabilities and escalation of key issuesProficiency in MS Office suite  Experience with the following is a plus: Experience developing for mobile interfacesExperience branding SharePoint  Years of Experience Required: UI/UX Designer"
UI/UX Engineer,"**Email Ddiaz@Capitalstaffingsolutions.com with a copy of your updated resume if interested** UI/Web Application Designer 6 months to HireWoodbury, MN 55125 Job Description:This candidate will be supporting the Financial Crimes Management line of business. This team is currently supporting 3-4 projects with an additional project starting in June. This role will need to engage with product management to define the look and feel of new applications. This candidate will also create wire frames and mock ups that they will then need to share with the engineering team. The ability to articulate objectives with user interface is critical.  Qualifications: 3-5 years of UI design experienceProficiency in UI/Web Design tools (e.g., Dreamweaver, InVision)Proficiency in technologies (jQuery, Bootstrap, AngularJS, C#/.Net, SQL, HTML, XML, CS)Ability to meet customer expectation, timelines, and revenue goals.Financial services is a plus but not required  Dreamweaver, InVision, HTML, XML, CSS, UI, C#, AngularJS, SQL, Bootstrap, jQuery"
UI/UX Engineer,"Hi, Please send me your updated resume on rajesh(@)taistech(.)com, if you are interested in this position. UX Designer   Location : San Bruno, CADuration: 6 months +  Here is some of what you will be doing:-               Collaborate with user experience architects, writers and other designers on medium-sized, diverse, cross-functional User Experience projects to generate the overall user experience solution and deliver usability on product within feasibility-               Do rapid design exploration and deliver the User Experience designs (user interface design comps, visual design specs, prototypes, and other visual assets) to engineering on time and with high quality-               Engage with product management, engineering, business stakeholders and third-party vendors to understand requirements and achieve goals-               Demonstrate up-to-date expertise in user experience design and apply this to the development, execution, and improvement of action plans.-               Leverage existing UX patterns and style guides-               Support engineering and conduct visual QA during development-               Support User Experience strategy and innovation-               Model compliance with company policies and procedures and support company mission, values, and standards of ethics and integrity Qualifications•              Bachelor’s Degree in a discipline related to Visual Communications, Human Computer Interaction (HCI), Design, Writing, or related field•              Minimum of 3 years’ experience leading efforts and delivery of complex software design projects in web design, user interface design, or related field•              Proven ability to collaborate with diverse groups of individuals in a highly dynamic environment•              Ability to assess and interpret client needs and end user needs (e.g., business requirements, product roadmap, and end user research)•              Practitioner of user centered design best practices including iterative design and usability testing•              Good analysis and problem-solving skills•              Good presentation and communication skills including written, visual, and verbal; able to document and communicate a design to a multidisciplinary team•              Proven ability to balance trade-off decisions while maintaining design integrity•              Ability to meet deadlines while maintaining flexibility•              Mobile/responsive design experience is highly desired•              Experience within an agile development environment a plus•              2 years’ experience in eCommerce or related field a plus Additional Preferred Qualifications-               2 years’ experience in software design and online tools preferred-               Strong design portfolio– Successful history of employing best practices of typography, color theory and usability for visual design-               Knowledge of design for accessibility is an asset   UX Designer"
UI/UX Engineer,"Position : UI DeveloperLocation : Foster City, CADuration : 12 + Months contract***US Citizen & GC are encouraged to apply***Key ResponsibilitiesEngage with product owners to create wireframes and mockups and design interactionsTranslate wireframes/mockups into functional HTML/JavaScript prototypesHelp build a reactive universal app employing technologies such as riot.js.Work with middle tier and back end developers on integrating HTML/JavaScript prototypesDesign and build proof-of-concepts on next generation UI applicationsDebug/resolve HTML/CSS/JavaScript issuesParticipate in demos and code reviewsSupport multiple teams on their UI requirements QualificationsB.S. in Computer Science or equivalent experience8+ years in UI/UX developmentExpert knowledge of JQuery and JavaScript standards including ES6Experience with HTML5, CSS3 and CSS4Experience with XML and JSONExperience with Photoshop and/or SketchExperience with JavaScript frameworks like BackBone, Ember, and AngularExperience with Riot.js and React.jsExperience with Web Components and PolymerExperience with Node.js, functional reactive programming, and FLUX architectureExperience with Client side JavaScript charting technologies like D3 or FusionChartsExperience with UI/UX development across different mediums like mobile and tablet devices HTML5, CSS3, CSS4, Riot.js, React.js,FLUX,D3 or FusionCharts"
UI/UX Engineer,"Position : UI DeveloperLocation : Foster City, CADuration : 12 + Months contract***US Citizen & GC are encouraged to apply***Key ResponsibilitiesEngage with product owners to create wireframes and mockups and design interactionsTranslate wireframes/mockups into functional HTML/JavaScript prototypesHelp build a reactive universal app employing technologies such as riot.js.Work with middle tier and back end developers on integrating HTML/JavaScript prototypesDesign and build proof-of-concepts on next generation UI applicationsDebug/resolve HTML/CSS/JavaScript issuesParticipate in demos and code reviewsSupport multiple teams on their UI requirements QualificationsB.S. in Computer Science or equivalent experience8+ years in UI/UX developmentExpert knowledge of JQuery and JavaScript standards including ES6Experience with HTML5, CSS3 and CSS4Experience with XML and JSONExperience with Photoshop and/or SketchExperience with JavaScript frameworks like BackBone, Ember, and AngularExperience with Riot.js and React.jsExperience with Web Components and PolymerExperience with Node.js, functional reactive programming, and FLUX architectureExperience with Client side JavaScript charting technologies like D3 or FusionChartsExperience with UI/UX development across different mediums like mobile and tablet devices HTML5, CSS3, CSS4, Riot.js, React.js,FLUX,D3 or FusionCharts"
UI/UX Engineer,"UX DesignerClient: 3MLocation: Maplewood MNDuration: 4 months Description: Major Duties & Responsibilities will include, but are not limited to the following: Leading experience design development that delivers on business strategy and customers’ unmet needs Identifying customer pain points and translate insights into actionable design direction Partnering with cross-functional teams in a broad diversity of design developments and business initiatives. Leading design projects from conception to implementation securing client and/or business participation. Translating business goals and objectives into design programs / projects Partnering with leadership and design teams to set short to medium design directions and operating plans Identifying and creatively manage suitable 3rd party partners Supporting multiple projects in parallel; organize and manage assignments in a dynamic environment Managing development of world-class user interfaces and visual designs from concept to execution for web-based products and mobile applications Assessing and direct iterations of rapid prototypes via customer feedback Advocating for the customers’ needs throughout design development, while maintaining design integrity Contributing to journey map development, insight extraction and design direction Basic Qualifications: Bachelor’s degree or higher in a graphic design, visual communications or other design discipline from an accredited university A minimum of 6 combined years of working experience in branding, design or design-research. Preferred Qualifications: Experience with Design Pattern Libraries and Brand Standards – ability to design ? within specifications and direct agencies accordingly Ability to partner well and influence adjacent teams to explore and activate new ways of thinking using design thinking principles Ability to think creatively to solve complex business problems in a matrixed environment. Comfortable working in ambiguous situations, exploring new opportunities for ways to work differently.  UX Designer, User experience"
UI/UX Engineer,"UX DesignerClient: 3MLocation: Maplewood MNDuration: 4 months Description: Major Duties & Responsibilities will include, but are not limited to the following: Leading experience design development that delivers on business strategy and customers’ unmet needs Identifying customer pain points and translate insights into actionable design direction Partnering with cross-functional teams in a broad diversity of design developments and business initiatives. Leading design projects from conception to implementation securing client and/or business participation. Translating business goals and objectives into design programs / projects Partnering with leadership and design teams to set short to medium design directions and operating plans Identifying and creatively manage suitable 3rd party partners Supporting multiple projects in parallel; organize and manage assignments in a dynamic environment Managing development of world-class user interfaces and visual designs from concept to execution for web-based products and mobile applications Assessing and direct iterations of rapid prototypes via customer feedback Advocating for the customers’ needs throughout design development, while maintaining design integrity Contributing to journey map development, insight extraction and design direction Basic Qualifications: Bachelor’s degree or higher in a graphic design, visual communications or other design discipline from an accredited university A minimum of 6 combined years of working experience in branding, design or design-research. Preferred Qualifications: Experience with Design Pattern Libraries and Brand Standards – ability to design ? within specifications and direct agencies accordingly Ability to partner well and influence adjacent teams to explore and activate new ways of thinking using design thinking principles Ability to think creatively to solve complex business problems in a matrixed environment. Comfortable working in ambiguous situations, exploring new opportunities for ways to work differently.  UX Designer, User experience"
