title,description
Project Manager,"Position: Project ManagerLocation: Bridgewater, NJDuration: 12+ monthsRequirement: Must have 8+ years of experience in Project ManagementMust have onsite offshore coordination experienceMust have good communication skillsMust have some experience in the Pharmaceutical Sector  Project Management, Pharma experience"
Project Manager,"Job DescriptionTechnical Project ManagerAnn Arbor, MIManage multiple and various system projects of a highly complex nature. Manage project timelines, budgets, and deliverables. Must be able to deliver.  Assign individual responsibilities and identify appropriate resources needed for projects. Developing schedules to ensure timely completion of projects Communicate project status to management and business stakeholders. Act as a liaison between IT departments and business stakeholders Manage relationships between business unit leaders and IT staff. Candidate needs to have had technical experiences in past. Ideal candidate needs to have Agile/ Scrum Project management experience managing large developement projects.  Very techincal environment.   Minimum Qualifications   5+ years of experience managing technology projects .NET development Background Strong knowledg of Scrum/Agile enviroments. Must be detail oriented and have strong analytical skills Must have excellent communication and presentation skills Ability to follow processes, work effectively on a team, and maintain a positive attitude Must have strong interpersonal skills Proficient with MS Office (Word, Excel, Powerpoint) Proficient with Project Management Software (e.g. Daptiv, MS Project) eCommerce, Agile, Scrum, Technical, Project Management, .Net"
Project Manager,"Hearst seeks a strong technical project manager responsible for managing multiple lines of business across different project initiatives. The ideal candidate will be responsible managing infrastructure-based engagements including data center consolidation, network transformation, server migrations, acquisitions and divestitures, office moves and buildouts, Active Directory consolidations, Exchange migrations, application enablement, end user application deployments and others. S/he will work within a defined framework, involving all technical groups as appropriate, manage business and technology stakeholder communications and coordinate activities handled by project participants who are working on other programs at the same time.Required skills:Experience leading infrastructure transformations, migrations and deployments in a shared services groupKnowledgeable in related technology areas including: Unix-based application systems, Microsoft-based application systems, databases, networking, storage, end-user systems, IP servicesSuperior communication skillsAbility to translate technical requirements and solutions into business languageSkills to work with business stakeholders to understand application lifecycle planning and document objectives and requirements.Adept at prioritizing requirements and defining scope to meet market needs in a timely manner given available resourcesExperience developing, maintaining and distributing (as appropriate) standard project management deliverables for the successful migration of applications including: requirements, migration plan, project schedule, issues & action items log, meeting minutes, risks assessment and contingenciesAbility to partner with service desk and operations teams to create support and transition plansDemonstrable competency anticipating problems and complications, and formulating solutions so as not to impede the progress of the projectQualifications:Bachelor’s degree8 years’ experience in technical engineering and/or operations8+ years’ experience in technical project managementBachelor’s degreeAdept with the following tools: Microsoft Project, ServiceNow (including PPM module), Microsoft Visio, Microsoft Office 365 Must have PMP certification PMP certification, Infrastructure"
Project Manager,"Responsibilities:Manage multiple, simultaneous projects end-to-end (Proposal to Steady state operations)Plan, execute, monitor & control projects to successful closureManage risks and issues in the projectVery strong and effective communicative capabilitiesAccountable for project deliverables and managing the project teamEnsure that the projects adhere to the defined processes for project managementBe aware of the objectives, benefits & success factors of the project and work towards achieving them.Responsible for owning and managing IT Infrastructure Projects delivery for one or more infrastructure platforms / services.Manage cost of Project delivery by looking at better ways to provide service in a cost efficient mannerIncident, problem, escalation, configuration, release and capacity managementCompliance with all Internal and External Audit observationsSmooth transition of Projects into production Client Responsibilities Co-ordinate and liaise with various team leads and stakeholdersTimely updates of the project status to all relevant stakeholdersTimely escalation of risks to all stakeholders and derive an agreeable mitigation plan Additional Responsibilities:Good interpersonal skills to coordinate with various functionsBuild good relationship with functional leaders and stakeholdersGood understanding of the organization structurePromote team work, motivate, mentor and develop subordinates in team  Required Skills:Min 5 yrs of work experience as a Project ManagerExperience in running an enterprise-wide Patching and Vulnerability Management program/project is highly preferredMust have successfully Project Managed large, enterprise wide Infrastructure projectsDemonstrated experience in project estimation exercises with client.Should have excellent understanding and experience in industry standard PM methodologiesExcellent understanding of IT infrastructure needs of software projects, with exposure to procurementWorked on global projects with team members spread across more than two countries – preferably in different time-zones.Excellent Client Relationship and Client expectation management skillsShould have excellent communication and interpersonal skillsSkilled in using MS Project, MS Visio and all MS Office Suite productsMust have a very good eye for detail and be quality drivenShould have extensive experience in team leadershipShould have good understanding of project finance – including rate cards, costing, billing, invoice tracking Nice to Have Skills:PMP certified professionalITSM KnowledgeITIL CertificationExperience with SCCM, Tanium or related Patch Management tool(s) Project Manager, Sr. Business Analyst, Client facing, SDLC, PMI, PMP, Analysis, Business Requirements, Configuration Management, Consulting, Development, Lifecycle, Manager, Management, Project"
Project Manager,"Emporos Systems Corporation, a Charlotte, NC based company, is the leading provider of pharmacy point-of-sale solutions to independent pharmacies, hospitals, clinics, and regional chains. The Emporos MerchantSoft System addresses the unique needs of pharmacies by verifying prescriptions, providing state-of-the-art checkout, and maintaining compliance with state and federal regulations.Job SummaryEmporos Systems Corporation currently has an opening available for a Project Manager in the Charlotte, NC area. The Project Manager is responsible for establishing, executing, and maintaining complex project plans for enterprise product deployment. As a client-facing role, they will consistently monitor, manage, and report on project resource activities, timelines, and deliverables working with Sales, Customer Care, and the Development Team. This role is accountable for managing deliverables in accordance with project expectations, as well as the authoring of project standards, policies, and procedures to ensure scalable project executions in the future.Essential Roles and ResponsibilitiesThe essential roles and responsibilities are outlined below: Identify and proactively drive high quality project deliverables, dependencies, and critical path items – proactively manage changes in project scope and create contingency plans in a constantly changing environmentControl project deliverables, scope & expectations, and coordinate project progress with clients, Customer Care, Development and senior leadershipInterface independently with all functional and business areas affected by the projectDevelop and track to detailed project plans including schedules, technical and business requirements, cost estimates, resource plans, communication plans, risk mitigation plans, and issue resolution plansDevelop and deliver project reports, proposals, and requirements documentation to senior leadership and key stakeholders – produce executive reports on the projects and keep leadership apprised of project changes and milestone delaysDefine project success criteria and review throughout the project life cycleIndependently coach, mentor, and motivate the project team to influence a positive, accountable, and collaborative approach – effectively communicate project expectations to all team members and stakeholders including clients, Customer Care, Development, and senior leadershipFacilitate transition of projects to Customer CareNational and international travel are required QualificationsExperience, Knowledge, and SkillsSuccessful candidate will possess 3-5+ years’ experience in Project Management, to include: Proven project management experience in same or related industry – demonstrated achievements in planning, directing, and implementing multiple and concurrent projectsDemonstrated experience in leading cross-functional project teams across multiple locationsSolid knowledge of project management best practices is required, exposure to multiple methodologies is preferredExcellent interpersonal skills including the ability to work with individuals at all levels in the organization and strong relationship building abilitiesAbility to work effectively with diverse styles, skills, and abilities and across culturesExcellent English language skillsExcellent written and verbal communications skillsExcellent negotiating, influencing, and conflict resolution skillsExperience in compiling and analyzing information to estimate project costs accurately, including providing input into business case developmentComputer skills including good proficiency with Microsoft Project and/or other project management tools as well as Microsoft Office SuiteKnowledge of Agile/Scrum framework is desirableJIRA and Confluence experience is desirableExperience with retail and/or pharmacy operations is desirable Education and CertificationsBachelor’s Degree or equivalent work experienceCertified or working towards professional certification such as PMP from the Project Management Institute, Six Sigma or Prince 2 is desirable​Key Requirements Regular and supervisory probation period required, if applicableAppointment to this position requires a background investigationClean driving record requiredCharlotte, NC based position. 25% travel may be required at times.  CompensationThe compensation for this position is negotiable based on qualifications and experience.Benefits and Other Information Health insurance and dental insurancePTO and paid holidays401(k) planPaid Life insuranceShort term and long term disability Physical Demands The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.While performing the duties of this job, the employee is regularly required to sit at a computer terminal for long periods of time. The employee must occasionally lift and/or move up to 25 pounds. Work Environment The noise level in the work environment is usually quiet. Additional Notes Emporos Systems Corporation is an equal opportunity employer and a drug free environment. project, management, deliverables, SDLC"
Project Manager,"MUST BE LOCAL TO DENVER. NO RELOCATION PROVIDED. Position Summary:Opteamix is looking for a hands-on and result-oriented Business Development Professionals with experience in IT services sales to join our team. The position’s primary responsibility is to achieve sales revenue targets and acquire new clients. Remuneration for this role will include base salary and commission. Job Description:Achieve monthly, quarterly and annual sales targets as established by the organization and execute business development / sales strategiesManage the end-to-end sales process (including generate leads and prospecting) to build an optimal sales pipelineReach out to executives and decision-makers to introduce Opteamix’s services, establish good working relationships, and win business from themManage current and new clients and expand business with themCollaborate with the presales and delivery teams to craft suitable solutions and compelling proposalsDevelop strong and long-term relationships with client business and technology teams to ensure client satisfaction through the life cycle of the relationship with OpteamixAct as a bridge between the clients and delivery team during initial phases of an engagement to ensure smooth transitionIdentify, research, and execute new opportunities and alliances for Opteamix Desired Candidate ProfileProven experience of success in selling IT services or technology outsourcing services to US based organizationsDemonstrated track record of achieving sales revenue targets and new client acquisitionMust be well networked and have dealt/interacted successfully with C-level executives, decision makers, hiring managers and/or HR/Sourcing managersUnderstanding of customer decision making criteria as it pertains to consulting, enterprise solutions, Global Delivery Model (offshore/outsourcing)Experience working in large as well as small corporate environmentsStrong interpersonal, communication and presentation skills.  Software, IT Solutions, Cloud Technologies, Solutions Sales, Business Development"
Project Manager,"Position Summary: The project manager is responsible for cross functional delivery of all goals and milestones associated with infrastructure projects. You will manage the analysis, design, execution and support of all assigned projects. You will also build effective relationships across all business units which would include sales, marketing, finance, accounting, human resources and information technology. Manage multiple projects simultaneously from small projects to large complex projects utilizing formal project management methodologies and tracking tools. Organize, lead, monitor, and correct the progress of the project through regular status meetings, status updates, and immediate action. Maintain pieces of the Project Methodology, assist with IT resource management, and coach other project managers in your location.  The position requires a strong project manager that has experience managing technical teams, business unit relationships, and internal stakeholders and working in a Project Management Office. Responsibilities:The project manager will be responsible for Planning, Risk & Issue Management, Change Control, Documentation, Budget, Resourcing, Tracking & Reporting, and Stakeholder Management. Infrastructure Projects Manage business expectations and communicate with business managers regarding the status of specific projects.Identify and manage risks and conflicts in project plan, schedule, scope, and cost plans to avoid project delays and missed deliverables.Facilitate team communication, negotiation, and decision making.Manage and track project budgets.Prepare regular project status reports for senior IT management.Follows established project life cycle principles and practices including the use of project planning and project tracking tools.Manage project through all phases of development and implementation.Strong project management skills with knowledge and experience with formal project management methodologies.Experience working creating template and improving project methodologyPMI PMP certification is required. Recommended Qualifications: Ability to work on multiple projects concurrently with shifting priorities.Infrastructure project experience - Servers, HW, Telecomm, data centerDemonstrated top notch organization skills, ability to work within processes, attention to detail, and the capacity to manage aggressive timelinesThe ability to take ownership and follow through on all tasks.Excellent written and verbal communication skills.A proven track record of successfully delivered projects on time and on budget.Must have excellent skills in: planning, risk management, change management, and issue management.Proficient with MS-Project.Previous experience with CA Clarity is a big plus.Must have experience with AGILE and a phases and gates delivery methodologyBachelor’s degree or equivalent experience in project management or information technology. Infrastructure project experience a MUST; servers, hardware, telecomm, data center; Clarity a plus; AGILE methodology; must be bilingual (Spanish)"
Project Manager,"Our client is seeking an IT Technical Project Manager with development and systems integration expereince. This is an hands on role (not people management). Any big 4 consulting experience is a big plus.The candidate must be fully knowledgeable in project management techniques, including the use of negotiation skills and influence to drive projects to completion in a timely and cost effective manner.  The successful candidate will demonstrate high caliber communication and project reporting skills.  Consulting experience is highly desirable.Required Experience:Successfully delivery of multi-year projects (budget > $3M)  2-3 times – (on-time and on-budget)Must have experience preparing presentation quality documents and executive level summaries.Strong organizational and project management skills.Ability to work successfully across organizational lines and influence outcomes.Effective management of project issues and risksMinimum of eight (8) years Project Management completing medium-sized and moderately complex projects in a complex environment.Has working knowledge of PMI process groups: Initiating, planning, executing, controlling and closing.8+ years of experience architecting & developing business critical and/or web based E-Commerce applications using .NET, Open Source, and/or Java/J2EE Frameworks.Experience in object-oriented analysis & design, with advanced understanding of enterprise design patterns, frameworks, and service-oriented architecture.Expertise creating detailed application design using UML, Process Flows, Sequence Diagrams, and pseudo-code level detailsMust have hands-on development experience in the past (previously a developer)Excellent interpersonal and communication skills (verbal and written)Undergraduate degree in relevant area (e.g. MIS, Computer Science, Finance) is required.Healthcare industry experience is highly desirable. ​Consulting experience is a plusDescription:Provide leadership, guidance, influence and mentoring for project teams as well as a route of escalation for project related risks and issues. The Project Manager will drive project related communications to Information Technologies (IT) leadership, business leadership and various project and program stakeholders to facilitate project definition, direction and status, as well as partner, with business leaders to achieve the goals of assigned projects.Create and manage the project plans (Work Breakdown Structure (WBS), project-level reporting, financial management, and all appropriate documents  using Iterative, RUP, or Agile  Project Management Methodology (PMM) for a variety of projects including, but not limited to, new application deployments (Commercial, Off-The-Shelf (COTS) and custom), process improvement, application and technical upgrades, feature/function enhancements and technical infrastructure enhancements. The Project Manager will lead matrix-style projects teams including, but not limited to, technical resources, Subject Matter Experts (SMEs), vendor representatives, and Business Analysts to achieve the stated goals of assigned projects. Ensure the successful completion of assigned projects including all project related deliverables found within PMM .Mentors and provides technical leadership in collaborative design, implementation, and testing of multi-tier software applications, web services, and database systems.If interested, please email your resume to mary@jba.com with the following information:Full Name of the candidate:Two Tel. numbers ( Home and cell):E-mail address:Availability Date upon confirmation:Current Location:Number of years of experience as a Technical PM per above requirement:Working knowledge of PMI process groups: Initiating, planning, executing, controlling and closing.Experience architecting & developing business critical and/or web based E-Commerce applications using .NET, Open Source, and/or Java/J2EE Frameworks.Experience in object-oriented analysis & design, with advanced understanding of enterprise design patterns, frameworks, and service-oriented architecture.Expertise creating detailed application design using UML, Process Flows, Sequence Diagrams, and pseudo-code level detailsMust have hands-on development experience in the past (previously a developer)Any consulting expereince?Your Salary range:Two professional references:The client offers a competitive compensation package including a 401k savings plan, medical/dental/life insurance coverage, flexible spending and dependent care plan, paid sick, vacation, holidays and profit sharing benefits.  If interested, please email your resume to mary@jba.com with the following information:Full Name of the candidate:Two Tel. numbers ( Home and cell):E-mail address:Availability Date upon confirmation:Current Location:Number of years of experience as a Technical PM per above requirement:BI and SQL Development experience:Do you have development and/or project/product management experience working at an Internet company or on an Internet-based product line? (please specify):Do you have any mobile or web analytics projects experience (please specify)?:Your hourly rate (W2 or CTC)/Salary:Two professional references:   Technical Project Manager, SQL, development, integration, .Net, UML"
Project Manager,"Founded in 2005, GNet Group is a Microsoft Gold Certified Partner specializing in providing Business Intelligence, Content and Collaboration, and Data Science solutions based on the Microsoft platform. It is a dynamic, innovative company recognized as one of the fastest growing companies by Inc. 500/5000 and winner of Minnesota Business Magazine's 100 Best Companies to Work For in 2014 & 2015. If you enjoy challenging projects with Fortune 1000 companies, working with cutting edge technology, and want to learn from the best, then GNet Group may be the right fit for you. We are looking for a highly motivated candidate who wants to showcase and grow their Project Management skills.As a Project Manager, your core responsibility is the management of projects that implement solutions based on Microsoft’s BI Platform (SQL Server 2005/ 2008 / 2012 Reporting Services, Analysis Services, Integration Services, Performance Point, MOSS 2007/SharePoint Server 2013 and MS Office). The Project Manager develops project plans and schedules, prioritizes requirements, manages expectations, establishes project budgets and estimates, manages project personnel, communicates progress, coordinates training, and measures ROI. The Project Manager also prepares Statements of Work, Risk Assessments, Project Plans, and Resource Plans. Skills and Job RequirementsShould have at least 7 years of project management experience, including engaging with business users to gather and prioritize requirements.PMP certified a plus.Experience with Business Intelligence, Data Warehouse, and/or Data Governance projects preferred.Ability to establish respect within the business community.Excellent interpersonal and communications skills.Demonstrated ability to work collaboratively with internal and external customers.Goal oriented with a high degree of initiative.Experience with MS Project and Excel.  Experience with SharePoint preferred.Familiarity with the Kimball Data Warehouse methodology preferred.An understanding of a Data Warehouse Lifecycle including Metadata Management and Use-case analysis preferred.BS Degree in Information Technology, Computer Science, or related degree.    PMP, BI, data warehouse, business intelligence, project plan, resource plan, budget, estimate, Agile, SOW, risk assessment, MS Project, SharePoint, excel, SQL Server, use case, requirement"
Project Manager,"Altimetrik today is a rapidly growing organization with more than 2,500 associates spread across the globe. Headquartered in Southfield Michigan, Altimetrik has offices in New York, Bangalore, Chennai, Mumbai and Montevideo. Today, user experience is driving business. Organizations have many ideas to deliver a superior user experience to their customers. But unfortunately they are held back by traditional systems that operate in silos. Whether in Financial services, healthcare or the automobile industry, it is the flexibility of the organization to take ideas to market that would give them a competitive edge. We, at Altimetrik strongly believe in challenging the status quo and would like partnering with organizations with a similar philosophy  Project Manager Santa Clara, CA Banking Domain Experience is a MUST Project ManagementManage multiple integrated complex Enterprise projects simultaneously with no supervision.  Sets priorities under conditions of limited resources and competing demands. Considers contingencies for the unexpected when planning long term work initiatives. Drives creative, innovative ways to deliver complex projects. Able to drive multiple intersecting projects through to success. Builds credibility, establishes rapport and maintains communication with stakeholders at multiple levels, including those external to the organization. Defines and initiates projects, directs Project Managers to manage cost, schedule and performance of component projects while working to ensure the ultimate success and acceptance of the program Possesses advanced leadership skills in influencing and communication Works to understand big picture and/or piece things together and considers both long/short term impact of work to the whole  Skills and Requirements: 10-15 years of experience in large scale change efforts which are comprised of projects, portfolios and/or programs including change management aspects of delivery across multiple geographically disburse teams.Experience includes at least 5 years’ experience in financial services (Core Banking, Transaction Banking and Infrastructure Experience preferred), FinTech and/or fast paced technology environments as well as up to 15+ years related business experience.Demonstrates advanced skills in finance, cross-cultural awareness, leadership, and communication at all levels of the organization (multiple forms), influence, negotiation and conflict resolution. Is seen as a leader within the organization, across IT and at SVB.Demonstrate advanced knowledge of plan development and execution, scope planning, schedule management, cost estimating and control, quality planning assurance, organizational planning, project communications, risk identification/ response control and managementDemonstrate expert knowledge of project management methodologies and tools (multiple methods), resource management practices and organizational change management techniques.PMP Certification is a plus, not required. Please send in your replies to Email ID: jnehru@altimetrik.com Commercial Banking Payments Card Services Global Payment Operations"
Project Manager,"We are excited to introduce a Business Development Manager opportunity with eTouch Systems Corp (www.etouch.net).The Business Development Manager position is a key sales role within eTouch sales team for North America operations.  This person is responsible for executing sales and business development strategies for targeted companies to improve organization's market position and achieve financial growth.We, at eTouch Systems, pride ourselves in partnering with Fortune 500 companies to provide them with Technology Solutions to ensure they stay competitive and succeed.We are looking for motivated, goals driven Business Development Manager with proven successful track record.  The candidate's primary task will be to acquire new clients for eTouch to do business with.  They will develop revenue-producing relationships with decision-making and CxO level executives at targeted firms, as well as drive the sales cycle of all assigned sales opportunities from initial prospect communication through contract execution. Responsibilities·         Achieves sales targets·         Successful conversion of referrals and prospecting leads into clients to build an optimal sales pipeline·         Strategize offerings, market positioning and sales·         Manage end-to-end sales process for all opportunities including:                o   Initial client communications                o   On-site visits and presentations                o   RFI responses                o   RFP submissions                o   Negotiations and deal signing·         Demonstrate strong interpersonal communication and presentation skills to establish relationship with clients and targeted firms·         Work in close collaboration with presales team & delivery teams to ensure that proposed offerings and services fully meet customers’ business and technology needs·         Full-Cycle process driven and business success oriented ownership Skill and Experience Requirements·         Extensive cold calling/sales experience within the staffing industry preferred·         Strong Technical/IT Sales/hunter profile with a proven track record of success·         Demonstration of a consistent over-achievement of client acquisition and sales revenue targets·         Minimum 2 years of experience in selling IT services·         Understanding of customer decision-making criteria as it pertains to offshore services, consulting and enterprise solutions We provide competitive compensation, generous benefits and a professional atmosphere. This is a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers through working with some of the most advanced technology and talented developers in the business. Business Development, IT Services, Sales, Sales and Marketing, New Accounts"
Project Manager,"Job Title: Sr. Project ManagerLocation: Parsippany, NJJob Type: ContractDuration: Long Term - Ongoing (12+ mos)Contact Info: Ella Blank - eblank at techlink.com - eblank@techlink.com - 201-786-2414 Summary:Responsible for the planning, management and delivery of 3-5 projects simultaneously of varying size and complexity, depending on the number (some small, medium or large).Will be responsible for managing at least one large, complex project.Hands on proactive approach to managing projects is expected - with full responsibility for all aspects of a project including executing the project within scope, schedule and budget.Key duties and responsibilities include:Defines and guides overall project approach and strategyCreates and executes project work plans and revises as appropriate to meet changing needs and requirements.Identifies resources needed and assigns individual responsibilities.Manages day-to-day operational aspects of a project and scope.Reviews deliverables prepared by team before passing to client.Effectively applies methodology and enforces project standards.Identifies and addresses issues and risks on project.Ensures project documents are complete, current, and stored appropriately.Identifies and manages project dependencies.Adherence to project management methodology and standards.Contributing to key business and technical decisions on a projectResponsible for facilitating communication - proactively conducting project status meetings, producing project status reports, facilitating project sponsor meetings, communication plans, etc.Close teamwork with individuals internal and external to IT will be necessary during the life of the project.Will be responsible for directing and overseeing larger teams of resources and contractors (the project team).Will be responsible for helping establish project management methodologies, standards and practices.Responsible for leading vendor selection and contracting when need.And may be responsible for performing high level business analysis and requirements gathering for select projects.Significantly contributes to key business and technical decisions on the project.Ensures alignment of project objectives and activities with the overall IT strategy and roadmap.Develops and tracks project management metrics and measurements.Responsible for attaining full knowledge of functional area, actively contributing to the overall success of the IT department, active participation in meetings, and regular status updates to management.Essential Duties:50% Project Management planning, management, and delivery of projects. Including directing and overseeing project team member's work. Potential to manage various types of project implementations including software development, third party application, Mobile development, etc. impacting various system environments (PeopleSoft, web applications, CRM, etc.)30% Communication conducting project status meetings, producing Project stats reports, communication plans, etc.10% Development and institutionalization of project management methodology and metrics; manage and track against both5% Business analysis and requirements definition, Vendor selection and contracting, and other duties as assigned5% Perform other duties as assignedLevel Based Competencies:Level Based Competencies are to be designated based on job level and content.Very Strong Communication skills (verbal & written)Strong Decision Making skillsStrong Collaboration skillsVery Strong Customer Focus and client interface skillsInitiates Self Action all of the timeStrong Business AcumenStrong Skills in Building Working RelationshipsGood Stress Tolerance skillsVery Strong Planning, Organizing & Follow-Up skillsStrong Attention to DetailStrong Time Management skillsVery Strong Meeting Facilitation SkillsVery Strong Delegation SkillsTechnical Knowledge/Skills:Advanced knowledge and execution of IT Standards, Policies and ProceduresGood knowledge of emerging technologiesAdvanced knowledge of and execution of SDLCKnowledge of ERP, COTS, with SAP or Oracle, or PeopleSoftStrong knowledge of other development life cyclesIntermediate knowledge of Information Security AwarenessAdvanced knowledge of Systems, Applications, & TechnologiesAdvanced knowledge of Project Management Methodologies and ToolsAdvanced Project Planning Skills (WBS, estimation, and resourcing)Advanced Project Management Skills (Scope Management, Timeline Management, Resource Management, Issue Tracking, Risk Management, Stakeholder Management, etc.)Strong knowledge across functional areas HR, Finance, Supply Chain, etcDeveloping program management skillsAdvanced knowledge of Microsoft ProjectPrior experience with Team Foundation Server (TFS) a plusJob / General Knowledge/Skills:Demonstrated ability to oversee projects involving multi-disciplinesStrong ability to execute projects within scope, schedule, and budgetStrong prioritization skillsStrong, analysis and problem solving skillsStrong ability to Multi TaskStrong AdaptabilityStrong Vendor Management SkillsVery strong ability to influence and drive cross functional decisions and initiativesVery strong drive for resultsVery strong ability to think conceptually and forward thinking all of the timeVery strong credibility with upper managementLeadership/Supervision:Minimal supervision and oversight requiredAdherence to performance review and goal setting processProactively working with manager to identify training needs to expand and improve skillsProvide on-the-job training/support to new/other team membersProactively seeks guidance from other team members when needed.Strong ability to apply feedback received to day-to-day work and strives to improve performance.May check on the completion / quality of work performed by team membersProvides strong leadership and tactical direction to project team members and program / project managersMay direct the work of others (including technical team) for the project duration in a matrixed structureMay coach and mentor other project leads / managers in project management practices and methodologiesMay coach and mentor team members in project related mattersEducation/Experience:Bachelor's Degree in Computer Science, Information Systems, or other related field or relevant experience10+ years of IT and business/industry work experience plus 8+ years of managing projects through the end to end lifecycleProject Management certification or successful completion of a recognized project management curriculum is required ERP, COTS"
Project Manager,"At Trinity Technology Group, we are in the business of solving the problems that arise with shifts in business strategies and operations. No matter what information technology challenges our clients face, we use those challenges as opportunities to find solutions that fit their current and future needs. We help to develop business, technical, and enterprise architectures to improve business processes and transactions.Trinity Technology Group does complete systems integration for numerous State and private sector clients. We are not a body shop, but an employee-based company that you join for a career and not just a project. Over time you will work with multiple clients on a range of projects in roles that enable professional growth. We have delivered and provide ongoing support for professional and business licensing, payment systems, contract and grants management and a range of business intelligence solutions. For instance, we designed and built the Medicaid Payment System for the State of California that calculates retroactive and capitated payments for 9.5 million Medicaid enrollees totaling over $3.5 billion each month.Roles and Responsibilities•Consistently maintains and uses project budget and actuals tracking to ensure costs are maintained within the specified tolerance level•Consistently able to assess impact for, with minimal supervision, each project aspect and determine if project can expand or not to address new idea•Consistently able to independently translate functional requirements into project plans•Consistently able to effectively implement all project phases•Works with customers to develop project scope of work documents and project plans.•Uses project management skills to manage project roles, identify resource requirements, define project deliverables, provide customer satisfaction and reporting structures and ensure quality of projects.•Identifies the technical approach to be used on a given project and manages the solution development process.•Documents opportunities to integrate systems and resources to fulfill project requirements.•Ensures effective communications and relationships between customers and project team members are maintained.•Coordinating the delivery of multiple projects, developing cost benefit analyses for the program, communicating to an executive committee, creating and reporting program status utilizing a dashboard, allocating resources across the multiple projects, defining project governance policies and managing the financial concerns of the program.Experience•Experience leading projects/teams in an Agile environment.•Experienced in full systems development life cycle.•Preparation of formal work products for client approval.•Proficiency with PMBOK project management plans, but must actually demonstrate expertise in directing a project team to do analysis, design, build, test and implementation of complex software solutions.•Experience developing project management processes, standards, templates and instructions.•Experience and application of software and systems development lifecycle models and how these fit into the PM phases and processes.•Experience using project management skills to manage project roles, identify resource requirements, define project deliverables, provide customer satisfaction and reporting structures and ensure quality of projects.•Actively participate in growth and direction of the firm through success in execution of projects.•Demonstrated effective (intermediate level) use and experience with MS Project, MS Visio and MS Excel•Project Management fundamentals: advanced knowledge of schedule, risk management, issues management, leadership•Leadership skills - demonstrated experience in overall lead role (senior project level, management/direction setting experience)•Decision making skills•Problem analysis and solving skills (demonstrated experience in using these skills in a project management role)•Matrix management skills•General ability to maintain forward progress despite conflicting priorities and competition for resources.•Prior employment with a “Big Four” firm strongly preferred.Preferred experience•Preferred experience managing large complex public sector IT system projects including collaboration and interaction with executive and senior management stakeholders.•Knowledge of State of California departments, operations, and administrative processes including knowledge and prior experience with State Administrative Manual (SAM) and Statewide Information Management Manual (SIMM) as they pertains to state IT projects.Qualifications•Bachelor’s degree.•4-7 years Project Management experience.•PMI certification required.•Scrum certiication highly desirable.Why people stay with TrinityTG•When people join TrinityTG, they stay because of:•Spirit of Team Building.•Emphasis on generating Intellectual Capital.•Continued employment between Client Projects.•Effective communication between management and technical staff.•Project diversity and professional growth.We embrace best practices for business analysis, which includes Business Process Analysis, User Experience Simulation and Decision Modeling in support of Use Case-driven guidance to the technical design process. Our teams promote and balance creative tension across the development lifecycle: Project Management, Business Analysis and Technical Elegance. Experience managing large complex public sector IT system projects, interaction with executive management, knowledge of State of California depts, operations, admin process."
Project Manager,"Job Title   : Project Manager / Project Engineer, SRLocation   : San Ramon, CA Duration   : 12+ Months  Responsibilities:The Project Manager provides development of project plans from inception of idea to implementation following the Client Project Management Lifecycle as appropriate and based on project size and scope.Experience leading multiple integrated high risk projects simultaneously while looking for ways to continuously improve processes and approach to project planning.An understanding of managing change to identify, understand and mitigate risk in anticipation of communication plans.Team support during business system requirements, implementation, maintenance, training and support as required for project implementation.Perform feasibility analysis, develop project scope, and provide recommendations on alternative solutions, project strategy and deliverable prioritization.Prioritization of projects, issue tracking and reporting as well as resource management for projects is also required.Ability to work with diverse group of individuals across teams, vendors and other 3rd party partners.Job Responsibilities: This position is responsible and accountable for implementing major, moderately complex construction and engineering projects related to natural gas transmission and distribution.Project planning, execution, controls and close out for the management of key gas qualification department initiativesManagement and leadership of a diverse group of team members involved in gas distribution and transmission design, construction to meet project budgets, schedules, safety objective and compliance with local, state and federal regulations.Obtain and manage adequate resources including union, non-union, consultants and contractors to meet all project objectives in the most efficient and effective manner.May coach and mentor other Project Managers and support staff. Requires ability to influence team members without positional authority. Thanks Krish..(O) 708-843-7158 (M) 331-305-2481Enterprise Solution Inc.krish@enterprisesolutioninc.com Project Manager, Project management ,Planning, Budgeting, Scheduling, PMP,Process"
